id	(2-methoxyethoxy)propanoic acid isomer	(gamma)Glu-Leu/Ile	1-Methyluric acid	1-Methylxanthine	"1,3-Dimethyluric acid"	"1,7-Dimethyluric acid"	2-acetamido-4-methylphenyl acetate	2-Aminoadipic acid	2-Hydroxybenzyl alcohol	2-Isopropylmalic acid	2-Methylhippuric acid	"2,2-Dimethylglutaric acid"	3-Hydroxybenzyl alcohol	3-Hydroxyphenylacetic acid	3-Indole carboxylic acid glucuronide	3-Methyl-2-oxovaleric acid	3-Methylcrotonylglycine	"3,3-Dimethylglutaric acid"	"3,4-Dihydroxybenzeneacetic acid"	"3,5-dihydroxybenzoic acid/3,4-dihydroxybenzoic acid"	"3,7-Dimethyluric acid"	4-Acetamidobutanoic acid isomer 2	4-Acetamidobutanoic acid isomer 3	4-Hydroxybenzoic acid	4-Methylhippuric acid/3-Methylhippuric acid	5-Hydroxyindoleacetic acid	5-Sulfosalicylic acid	6-(2-hydroxyethoxy)-6-oxohexanoic acid	6-(carboxymethoxy)-hexanoic acid	9-Methylxanthine	Acetaminophen glucuronide	Acetylphenylalanine	alpha-N-Phenylacetyl-glutamine	Aminosalicyluric acid	Asp-Leu/Ile isomer 1	Asp-Leu/Ile isomer 2	Aspartic acid	Azelaic acid	Benzoic acid isomer	Chenodeoxycholic acid isomer	Cinnamoylglycine	Citric acid	Dehydroepiandrosterone 3-glucuronide	Dehydroepiandrosterone sulfate	Deoxyhexose	Dimethylguanosine	FMNH2	Fumaric acid	Gentisic acid	Glu-Val	Gluconic acid and/or isomers	Glucuronic acid and/or isomers	Glyceric acid	Glycocholic acid isomer 2	Glycocholic acid isomer 3	Heptylmalonic acid	Hexanoylglycine	Hippuric acid	Hydroxybenzyl alcohol isomer	Hydroxyphenyllactic acid	Hydroxysuberic acid isomer 1	Hydroxysuberic acid isomer 2	Isovalerylalanine isomer	Ketoleucine	Kynurenic acid	Malic acid	Methoxysalicylic acid isomer	Methyl (hydroxymethyl)pyrrolidine-carboxylate/Methyl (hydroxy)piperidine-carboxylate	Methylinosine	Mevalonic acid isomer 1	Monoethyl phthalate	N-Acetyl-aspartic acid	N-Acetylisoleucine	N-Acetylleucine	N-Acetyltryptophan	N-Acetyltryptophan isomer 3	N2-Acetylaminoadipic acid	N4-Acetylcytidine	Nicotinuric acid isomer	Ortho-Hydroxyphenylacetic acid	Oxoglutaric acid	p-Anisic acid	p-Hydroxyhippuric acid	p-Hydroxymandelic acid	p-Hydroxyphenylacetic acid	Pantothenic acid	Pentose	Phe-Tyr-Asp (and isomers)	Porphobilinogen	Pyridoxic acid isomer 1	Pyridylacetylglycine	Pyrocatechol sulfate	Pyroglutamic acid	Pyrroledicarboxylic acid	Pyruvic acid	Quinic acid	Salicylic acid	Sebacic acid	Suberic acid	Sulfosalicylic acid isomer	Taurine	Testosterone glucuronide	Tetrahydrohippuric acid	Threo-3-Phenylserine	Threonic acid/Erythronic acid	Tryptophan	Valerylglycine isomer 1	Valerylglycine isomer 2	Xanthosine
HU_134	3.117921102	4.23005449	4.371944102	4.365149093	4.468039756	4.271792797	4.253546768	4.33624573	4.450228765	3.43463972	3.761744189	4.343793021	3.896317933	4.554710299	4.305206562	4.617336426	4.23557111	4.363186132	3.882297396	4.571752994	4.020759552	4.383618537	4.145699468	4.157755534	3.88518362	4.02625758	3.754617428	4.325521672	4.273030122	4.137066513	2.404372832	4.267998449	4.28313528	4.082589804	4.652233087	4.853802492	4.272671792	4.43418192	4.190775428	4.527867005	4.337914689	4.410254586	4.510480592	4.532155882	4.576610098	4.200708016	4.00457189	4.511287966	4.162641544	4.384260999	4.126585605	4.218295889	4.349278523	4.383628735	4.505571868	4.167966127	4.219198021	4.435834282	4.638982812	4.14413833	4.254892161	4.148156954	4.321640016	4.17221139	4.388433245	4.384148862	4.718513337	3.73290667	4.221093348	3.350672539	5.054329171	4.437083714	4.24752175	4.193316548	4.360870408	3.991258749	4.104345014	3.668593544	4.353245981	4.524277351	4.10600958	4.115367644	3.968228648	4.125513154	4.029288338	4.260700212	4.436671925	4.431574367	4.217842802	4.285596158	4.20837015	4.47011902	4.328466836	4.258433595	3.869677545	4.529305587	4.272672814	4.672484549	4.290878924	4.23893534	4.857214361	4.605028159	3.955814664	4.160458153	4.128062632	4.460680174	4.25929984	4.375387491	4.363577911
HU_135	3.604887175	4.376616455	4.288667814	4.179011675	4.243672761	4.014470895	4.08453658	4.323785125	4.272617759	3.803074053	3.959208715	4.12807302	4.226588036	4.621043515	3.939873589	4.494100027	4.331268243	4.377852902	4.248763998	4.066429179	4.553610257	4.347307185	4.176793582	4.235565467	4.532512622	4.266433499	4.321028469	4.601658525	4.207938652	4.202756356	1.727640388	4.013888632	4.244082319	4.127488593	4.232467837	4.143705998	4.244531312	4.526503455	3.503913429	4.386992653	4.071425405	4.250476699	4.122238751	5.261171351	4.152063026	4.145651715	4.448333881	3.988210369	4.662465559	4.290580334	4.119398536	4.104346454	4.251172035	4.154928305	3.799660576	4.426717505	4.032664636	4.23276951	4.074242087	3.634536583	5.085366473	4.395528973	4.234083258	4.229656501	4.286201435	4.113776577	4.277097588	4.031157711	4.353435994	3.75042517	3.120099901	4.202597921	4.430822166	4.195242354	4.040923085	4.353642617	4.278303289	4.711226376	4.2988509	4.360215619	4.171094876	3.129490457	4.094676526	3.985946988	4.357602987	3.997418543	4.121763515	4.281264572	4.068648775	4.244030854	4.11731501	4.232206978	4.108020647	4.424413206	3.92676383	4.205538868	3.946919194	4.539954799	4.430714146	4.127303943	4.1408353	4.572647621	3.84465735	4.054228609	4.119042891	4.511418991	4.526081835	4.392784813	4.194958282
HU_136	3.827127682	4.177676375	4.446679482	4.399339843	4.286572538	4.556842564	4.472385643	4.376502318	3.640454361	3.792908564	4.908909163	4.387708946	4.125816075	3.86539871	3.874323344	3.950509653	4.077593319	4.244712626	4.051245995	4.080516138	4.232421125	3.860424588	4.002308717	4.053206959	3.197668064	4.316887529	4.480490283	4.364898719	1.783118956	4.571857525	0.517918138	4.203993921	4.624567265	4.208929019	3.836656716	3.505481722	4.32861028	4.268179272	4.806539772	2.730485859	4.205047438	4.397093385	2.837334248	2.098449001	4.328666397	4.266810415	3.390934494	4.196524176	3.779869486	4.087801267	4.511175985	4.651257929	4.152005968	3.173874266	3.173232091	3.93526222	4.162961393	4.685424215	3.818249513	4.757604108	4.269422264	3.701406888	4.230461357	3.825924121	4.183398571	4.48836889	3.999656135	4.20144362	4.220312808	3.537314649	3.550672471	4.677655605	4.095315065	3.934358743	4.424499455	4.24758893	3.565677025	3.990282855	4.364784241	4.484934702	4.507620542	4.335701338	4.23880486	3.993004753	4.449185564	4.294622108	4.624037483	4.690607827	4.634413499	3.741179095	4.272920081	4.552186032	4.402214491	4.507690199	3.895299561	4.565822509	3.96680245	4.209507941	4.643137724	4.010883309	4.032985757	2.512192311	4.574240947	4.550357014	4.596261541	4.312606536	4.065621299	4.187746104	3.950238979
HU_137	1.270341972	4.371806218	3.932538017	3.856714699	3.950548159	3.967742871	4.132050014	4.384982029	3.378201177	3.954036122	3.782016898	4.429037785	4.095323167	4.069201653	4.251637365	4.410928213	4.289207244	4.138050861	4.100269032	4.668447172	3.683252707	4.386759974	4.349385665	4.301387503	3.281755451	4.312370468	4.835453911	3.911428139	4.351042852	3.857519432	1.471955778	3.976693859	4.113229438	4.192107484	4.141358736	4.120745236	4.196503719	4.318364802	3.897503877	4.470469116	4.323923309	4.190519451	4.526852821	3.664599928	4.241052345	4.246853829	4.378852533	3.935910174	3.886963784	4.383898237	4.006067211	4.102027888	4.093420178	4.465277975	4.392114814	4.280209598	4.356278414	4.106025464	3.599702831	4.003506306	4.103345178	4.394462608	4.469616379	4.116695336	4.0885388	4.027391622	3.954340987	4.587364789	4.282896704	3.614248388	2.984302977	4.449589415	4.338747771	4.480363233	4.220897061	4.288624427	4.374421533	4.649915987	4.058330333	4.386802016	4.285725389	2.754917803	3.987038862	4.264959604	4.166544506	4.403559361	4.076161018	4.102430414	4.346050823	4.16170832	4.228597819	4.042350903	4.099190553	3.705676361	3.894855792	3.718330078	3.259699189	4.273936188	4.219308308	4.179153933	4.560522225	4.575136155	4.244677435	4.137806433	4.165608906	4.320831296	4.4578692	4.182184758	4.197796158
HU_138	4.661967452	4.386378049	4.407016342	4.268492041	4.514956853	4.368406512	4.468058862	4.677595881	4.198882214	4.032096686	3.885410808	4.624485081	4.462737269	4.567997614	4.053833577	4.158973281	4.563351495	4.700666879	4.438241214	3.988691212	4.979139807	4.489257507	4.37625181	4.31846397	3.37419129	4.380934833	4.627902407	4.587262069	4.721741494	4.56046148	-0.055263829	3.936955521	4.394081542	4.650165572	4.123154774	4.198926784	4.380912731	4.308437288	4.452618883	3.054544728	4.639034907	4.149563828	4.443386714	4.43512973	4.303866199	4.34511265	4.276945574	4.095708386	4.183640336	4.268091741	4.728682092	4.576388588	4.28415043	3.700816243	3.46296181	4.400839445	4.86248789	4.25233276	3.971269738	4.410089439	4.335497007	4.841337727	4.794666699	4.224813331	4.309211971	4.358388483	3.999573303	4.681879372	4.452688192	4.930515151	2.883250783	4.290875004	3.87334117	3.700448336	3.772289744	4.126483191	4.263252667	4.583684827	4.044595821	4.433289433	4.205800685	2.765293887	4.500410558	4.621843016	4.036704272	4.289771737	4.216534512	4.341032441	4.110135105	4.418902168	4.310783714	4.241909864	4.323499468	4.47922391	3.87907668	4.344941994	3.03068318	4.727028085	4.689338882	4.476568742	4.519846666	4.348264046	3.585809763	3.885262098	4.400481278	4.129001852	4.24011565	4.06300237	4.489707246
HU_139	3.058563173	4.554152454	4.369669037	4.332470507	4.667219589	4.564251065	3.823215741	4.386377638	1.977465551	4.375847256	3.736046989	4.709736476	4.182535188	4.347322629	4.316671786	4.616802951	4.532282648	4.901810052	4.237909144	3.975488152	4.2854478	4.508129904	4.359626778	3.924718321	3.528354223	4.238147716	3.246764553	4.675578765	5.029139807	4.38369508	3.293720892	4.068692189	4.086807928	4.135328974	4.025848482	4.326126935	4.359964115	4.426720973	3.660979183	4.254628892	4.086533827	4.390926383	4.753242371	4.780002575	3.996685258	4.438016744	4.252699458	4.193018366	4.350930643	4.44075611	4.19126913	4.296127887	4.472345674	4.12181461	3.474923848	4.287299163	4.269870265	4.159998736	3.46108935	3.781970132	4.616897702	4.788748719	4.460056758	4.359040111	4.522513396	4.220419514	4.221231333	4.498395396	4.481620234	3.55285965	2.892385904	4.145962986	4.582527576	4.399179372	4.393171017	4.423399235	4.436970901	4.659330281	4.372309388	4.810761739	4.359026033	3.260138855	3.903581185	4.219691552	4.227928903	4.349053053	4.139958453	4.063224607	4.275678776	4.258469754	4.519180413	4.045684994	4.219547908	4.066068482	4.325806777	4.409662578	2.559535824	4.684662705	4.633036853	3.523473422	4.222809316	4.515482365	4.075142914	3.941400814	4.28174612	4.263505413	4.603380032	4.433683963	4.395211284
HU_140	4.718036674	4.403703398	4.28004355	4.00564268	4.140606955	3.985579648	4.759228316	4.544411014	4.295226139	3.274796374	4.20502311	4.964646527	4.142440097	3.838764508	4.615966181	4.417535769	4.290656919	4.924416725	4.267540499	3.808331844	4.200072874	4.664500778	4.158856882	4.599187408	4.595557339	4.679716095	4.259725729	4.475639013	5.10547738	4.229385189	0.241015389	4.081676763	4.613979846	4.731151515	4.381283996	4.307231424	4.786543151	4.623934797	5.055403905	2.385672231	2.796163078	4.567602117	4.456891562	4.891994981	4.320849142	4.767733324	4.69485089	4.10955338	4.240007248	4.358408187	4.784383669	4.925470856	4.432557868	4.589971494	4.550923638	4.822050529	4.621240262	4.101688019	4.036540915	4.968567493	4.650494624	4.317592094	4.465879402	4.441488821	4.632258698	4.424974852	4.316516412	5.055394773	4.758371109	4.98577501	5.387827386	4.81286811	4.619242083	4.155174936	4.47240325	3.795463806	4.68092313	5.027677564	4.504592819	4.58357595	4.330324744	3.349295923	4.611987362	4.276510588	4.851987623	4.24303012	4.470772562	4.079544418	4.47166599	4.455772322	4.690801474	4.445092697	4.573692466	4.077938823	4.167930503	4.626989004	3.664928793	4.913020345	4.910510683	4.719970581	5.620030868	4.764314309	4.047947912	4.147122328	4.862713716	4.704249397	3.977609797	4.494079796	4.589147194
HU_142	3.77969937	4.330703662	3.297853384	2.817325291	2.431676864	2.759871231	4.365270368	4.354096843	4.295171134	3.974972098	4.272754895	4.157678102	4.307814228	4.856407463	4.345570355	4.415141496	4.523253117	4.127692373	4.33483205	3.971362846	3.863459278	4.412255722	4.519319794	4.08698162	4.749444095	4.312222877	4.419642813	4.275212418	4.797664182	3.855098454	-0.268941855	4.494135688	4.260850069	2.961342895	4.175604194	4.317457612	4.396605937	4.346621361	3.629918612	4.13386674	4.278473939	4.110992218	4.279848041	4.805086124	4.295031702	4.29671889	4.524718011	3.853243642	4.011548539	4.295002064	4.218583032	4.236317019	4.210783209	4.310824712	4.610294603	4.280223497	4.246288764	4.242501128	4.516148364	3.797772595	4.36560137	4.31997786	4.419359982	4.176207922	4.556519737	4.042840872	3.656058164	4.164920652	4.281989406	3.86112046	3.591682728	4.536253548	4.292628349	4.635719842	4.189883819	4.160351387	4.90259078	4.72261564	4.47954545	4.697270206	4.199519618	0.444434296	4.15102207	4.409620922	4.54549929	4.060536512	4.190182995	4.277586964	4.134919636	4.69269206	4.38313131	4.181007781	4.244233446	3.570837788	4.119907612	2.99256157	2.846839322	4.574709256	4.227852375	3.95387306	4.652830956	4.690527967	4.426946191	4.09324887	4.345228433	4.526287391	4.514553432	4.423765189	4.410919138
HU_143	4.41111843	4.406347983	4.398635009	4.413911031	4.390701057	4.409372504	4.616853468	4.411129155	4.353293385	4.45191124	4.175378203	4.125803218	4.709650498	4.723997078	4.310854757	4.470069762	4.485981365	4.336790786	4.748587155	4.510148397	4.570950784	4.329691011	4.513757457	4.13479664	3.504930408	4.624038556	4.060317403	4.048477677	4.149808347	4.681833076	3.109589692	4.593326648	4.688914971	4.673410109	4.090184257	4.344214192	4.480341736	4.268121756	3.943102669	2.294196072	4.290473545	4.568871005	3.910235797	2.629334533	3.78814012	4.48632068	3.867898367	4.133924963	4.574527801	4.315325088	4.547149993	4.473424798	4.343636549	2.847264644	2.946620374	4.300257928	4.130236692	4.559037747	4.612132391	4.079334447	4.357906847	4.414210832	4.353482286	4.180839153	4.557255169	4.179133904	4.473970933	4.603126063	4.279010426	4.585115302	1.909198611	4.588522864	4.356011288	4.139995119	4.363330292	4.938242983	4.336810538	4.677360443	4.535341017	4.182629498	4.374083165	4.511777769	4.484340397	4.146996712	4.156820722	4.652879333	4.436567766	4.632199784	4.535103537	4.337773791	4.625963566	4.395192068	4.266409881	4.309784225	4.21017052	4.585895833	3.473221379	4.268849413	4.329125735	4.430623338	4.817966075	2.184745748	4.546870848	4.792876121	4.591878337	4.471569145	4.613591421	4.646938456	4.26922062
HU_144	3.735829951	4.486475242	4.583136658	4.536731659	4.593296925	4.379120848	4.131956326	4.397893071	4.616337784	4.261829829	5.175702408	4.241305881	4.198763236	3.511308344	4.220822475	4.602413831	4.582982979	4.468874966	4.5228978	4.466740132	4.923713225	4.339267111	4.226634256	4.098872063	5.173401623	4.277154066	3.800426067	4.544535902	4.5008274	4.553709217	-0.002185696	4.372415496	4.206963527	4.257098913	4.699098933	4.832598033	4.401546808	4.280747466	4.136504923	4.865618394	4.035656923	4.326483664	4.684401392	4.530957138	4.36435315	4.341425388	4.304310168	3.975114206	4.415473142	4.458625434	4.409090468	4.420078908	4.280924321	4.372200803	4.148855703	4.197441025	4.195049429	4.007443418	4.468767731	4.09508471	4.19802683	4.614521049	4.34405663	4.163833053	4.462341634	4.27531713	5.492421166	4.046975266	4.311183273	3.926586012	4.659684859	4.196580391	4.55589852	4.399878869	4.384760209	3.845472216	4.642849403	4.571888997	4.401440347	4.574089569	3.943531305	3.196451923	4.102800792	4.220398798	4.760368125	4.360037976	4.276442749	4.031482482	4.734691106	4.136907686	4.245021569	4.336078545	4.206343294	3.723210713	3.906369681	4.419101295	4.113499328	4.538584409	4.486979266	4.355131195	3.937079218	4.715273163	3.217532062	3.609287656	4.412990324	4.383089254	4.71347876	4.487248568	4.315277915
HU_145	3.867366105	4.131251075	4.380968695	4.205212138	4.392804128	4.159415835	4.271961803	4.307591978	4.372491233	4.343466789	4.054672629	4.777696635	3.326949452	4.656239923	4.119071482	4.190076692	4.339964701	4.293339008	2.811576812	5.10476336	5.032177976	4.487241812	3.761009992	4.578524795	3.931227024	4.37698827	4.487283507	4.404551266	4.745835935	4.517681701	1.71356638	4.204535457	4.321442228	3.782429246	4.03508133	4.374042843	4.375524749	4.69574173	3.652830768	4.931505145	4.191229494	4.448367131	4.440231203	5.327150648	4.56429552	4.597428982	4.712737057	4.085273535	0.878222932	3.958149971	4.51924787	4.581094731	4.446766508	4.666494075	4.267692032	4.39458742	4.628061846	4.256428672	4.303020879	3.745488717	4.246297818	4.819447462	3.800365997	3.783676104	4.466743845	4.415507072	4.404297627	3.915565446	4.594918221	4.135818984	3.823808082	4.231932637	4.246649405	3.892737175	3.863801103	4.353668593	4.174780788	4.70752035	4.255582193	3.722802553	2.918496151	0.674057441	4.174494192	4.545820009	4.417888527	4.337169958	4.386747999	4.149513409	4.397031287	4.512565697	4.485415953	4.418438893	4.451648795	4.149492213	3.788762928	3.352960248	4.409442284	4.967562478	4.471815393	4.196484174	4.543560004	4.931993991	2.592352049	3.82766728	4.522522487	4.105092009	4.542861335	4.175523204	4.516084092
HU_146	3.377810236	4.651977512	4.36390834	4.452975667	4.440356787	4.331086214	3.9079323	4.266146911	4.016837996	4.047214784	3.750379595	4.550950215	4.329735042	4.010489198	4.32486217	4.536826659	4.194069813	4.685017562	4.341741128	4.478954978	4.154009297	4.145107063	4.224383105	4.453561075	3.479985272	4.297369614	4.328859507	4.404920481	4.375919055	4.019791834	2.707351509	3.946785526	4.349831455	3.613121656	4.135397926	4.180790859	4.447226203	4.3700352	4.060649065	3.891391195	4.290289633	4.342656856	4.55350565	5.248427446	3.483083903	4.442621963	4.359022191	3.91948594	4.305325216	4.63928543	4.12824995	4.126071767	4.358339775	4.479254269	4.509845676	4.363714115	4.041258601	4.281113631	4.115533454	4.053733869	4.304997199	4.444999096	4.573624383	4.051837343	4.320219231	3.98686536	4.30281766	4.41958122	4.313423159	3.597819221	4.136709749	4.346866775	4.340173868	4.20022387	4.380330625	3.980657593	4.16221286	4.551698298	4.306239795	4.498534471	4.207792062	3.159029546	4.056830723	4.348457163	4.137805173	4.423376395	4.112255727	4.334901541	4.412495201	4.271876865	4.366597015	4.234701687	4.193972421	4.139991864	3.842935054	4.235866272	3.861618963	4.428501974	4.758771852	4.10989053	4.458181305	4.722764649	3.932713547	3.981234981	4.33521362	4.428899202	4.261765774	4.322262883	4.26149305
HU_147	4.174630078	4.402084046	4.434536613	4.618490572	4.695108976	4.242505447	3.913860007	4.328884728	4.225155776	5.153651205	4.084868478	4.59379683	4.701274919	4.681764087	4.320312515	4.121456995	4.351277135	4.539658775	4.502339992	4.313689807	4.034867213	4.396650385	4.453110801	3.351977018	4.226737937	4.276934725	4.460617506	3.756576265	4.085945146	4.217805625	0.037865684	4.540096771	4.051563303	4.510477221	4.577443327	4.495129722	4.246014008	4.181502731	4.363713269	4.235427371	4.105652555	4.220538881	4.071463397	2.382705331	4.726027769	4.105507983	4.18511935	5.075094791	4.526488439	4.264634104	4.338278599	4.465282709	4.073934813	4.441723528	4.237966062	4.366069656	4.430404415	4.095520474	4.650413816	4.335520026	4.580731277	4.569037934	4.652764242	4.163831372	4.158507972	4.54838617	3.761315628	4.555014517	4.410681478	4.035827085	3.4930608	4.373064276	4.371669017	4.080847603	4.617069533	4.360862367	4.314882523	4.155108063	4.257846516	4.106472267	4.553543502	0.826941912	4.190479395	4.425466063	4.161716362	3.922090058	4.515114382	3.892749315	4.475282165	4.312526113	4.131922485	4.385299036	4.403388718	4.821173146	4.294224555	4.533961908	3.539470123	4.354777856	4.595374643	3.890350787	3.92304048	4.057121476	4.251067838	4.144639893	4.358693155	3.467422776	4.564014341	4.314792833	5.535146698
HU_148	4.051745447	4.361771196	4.432712941	4.429968084	4.370928699	4.313252017	3.428155613	4.271774608	4.411995661	4.80632967	4.447462572	4.096208317	4.276780082	4.280630633	4.075631684	4.53806738	3.995833082	4.148376253	4.222792969	4.255669056	4.255791263	4.204874882	4.15010821	5.148366394	4.702685986	4.193154456	4.536194294	4.382726975	4.040711137	4.355678872	2.011642615	4.393999914	4.32843606	4.26452765	3.797894568	3.661583344	4.014349561	4.557527886	4.68421532	5.321327365	2.480299912	4.49454957	2.645389586	0.057546539	4.791514429	4.140298855	4.156708485	4.617504151	4.260930169	4.527305062	4.230104604	4.370626161	4.554157338	4.306119965	4.153686941	4.369664727	4.198708588	3.924342946	4.19214737	4.609481364	4.383417485	3.928345027	4.434016511	4.232623442	4.300642033	4.436866668	4.174811983	4.055687815	4.333840712	4.126097854	4.282988162	4.464556604	4.334263343	4.803071915	3.904715414	4.315415115	4.355791652	4.123340403	4.250693443	4.683116331	3.768050606	4.316120947	4.685930698	4.551341607	4.659939391	4.297968547	4.418888881	4.027514592	4.33755279	4.227665455	4.15041966	4.3658378	5.412193964	4.69416412	3.903768764	4.257714551	4.517628785	4.563733674	4.578410022	4.393069198	2.315561606	3.399040484	3.538394013	3.85239035	4.296745073	4.34639618	4.249556733	4.211783408	4.244361054
HU_149	4.354188592	4.152777225	4.560693661	4.573270407	4.833067512	4.651901973	4.175638229	4.456988959	4.332202094	3.671289738	4.334471742	4.519870211	4.09082314	4.463404841	2.865296862	3.972929806	4.3673905	4.542924615	4.055269517	4.340241944	4.841916446	4.507990816	4.713836081	4.26044112	4.001274884	4.57553573	5.030689198	4.521155762	4.396462014	4.5126431	1.365950461	4.645577733	4.487493908	4.636152717	4.215903052	4.06167621	4.635260126	4.209768007	4.192297426	4.692607582	4.024928907	4.396657436	4.603618575	3.49387728	4.386124626	4.361849439	4.524617808	4.101968871	4.342992414	4.323019435	4.403666108	4.4526407	4.339725371	4.413075493	4.634871583	4.406489142	4.415141749	4.128061232	4.218245071	4.155458247	4.153042026	4.471443693	4.49687697	3.951647984	4.259888758	4.530013431	3.621221229	4.72022915	4.481155058	4.609116594	3.325438948	4.296434071	4.309951004	3.605887498	4.517857911	4.341601385	4.579308219	4.637714601	3.924352636	4.610176326	4.504883164	3.597052854	4.397142524	4.201347284	4.433742771	4.384007881	4.295222522	4.314948837	4.3776055	4.591549696	4.338845	4.142063581	4.362064414	3.968458101	4.124530821	4.292380258	3.986443681	4.155158823	4.468391436	4.814095436	2.842205252	4.077208661	3.597243829	4.0825432	4.432679788	3.997745312	4.485123192	4.348925516	4.422768199
HU_150	3.522532268	3.943570151	4.759913511	4.889518527	4.666683032	4.785003062	2.440543936	4.45762652	4.861532898	3.769872345	4.421616074	3.969381268	4.505710513	3.461376927	4.037026916	4.018768682	4.07356114	4.189946528	4.666280796	4.903116143	4.113248453	4.249760026	4.094670468	4.09071734	4.971668661	4.168289479	3.367266615	4.486374583	3.496395658	4.281552387	0.487846177	4.475405063	4.193582492	4.904683017	3.680372332	4.150130119	4.286113297	4.180687626	2.449092304	3.929578822	1.909413041	4.390698413	3.846342744	2.316846724	5.109249774	4.282905367	2.933984202	5.241395328	4.46895081	3.869954663	4.136804607	4.409319087	4.310721585	3.674599668	3.476856256	4.265505322	3.762758065	3.889590709	4.063104951	3.339208362	4.193249037	3.788532868	3.994820609	3.823312455	4.278507407	4.111850208	4.923717544	4.235378875	4.272189444	2.867036597	4.184967391	4.398940169	4.169432674	4.489921541	4.245071693	3.401314049	4.208370333	3.956234554	4.539105865	5.047133041	4.108029567	4.505705357	4.499293489	3.786223133	4.437972611	4.217886457	4.9308117	3.761268962	4.686904646	4.108779405	4.023274266	4.793846239	4.522796297	5.100034062	3.861607166	5.072789857	4.237410931	3.961840024	4.483679958	3.205246154	4.503857575	3.71522178	3.66289944	3.004202062	4.31700049	4.223471472	4.913916221	4.245849039	4.078743662
HU_152	3.278058138	4.297440518	4.219084518	4.050952184	4.162739499	3.925523446	4.686472331	4.485017846	4.314233983	3.585447838	4.178299866	4.038186601	4.350430521	3.924501661	4.29517541	4.168477982	4.630468813	4.151688511	4.355340533	4.624094488	4.483454203	4.4285681	4.805845437	4.183231583	3.687486187	4.524772443	4.179603589	4.476083501	4.543049047	4.523218048	1.910471727	4.313405288	4.367497772	4.486620338	4.066493499	4.284320457	4.361436832	4.199458399	3.927857274	3.747802977	4.546822246	4.231093988	4.459314348	4.599308269	4.415854105	4.465095606	4.566067474	4.089361868	4.893847683	4.216087189	4.492035639	4.353225366	4.21488806	4.501349894	4.31635168	4.46858944	4.677546029	4.151648869	4.393212353	3.996329249	4.532266672	4.413122574	4.704091606	3.90111808	4.415327463	4.327279047	4.449136821	4.476740605	4.509407834	3.432469709	3.311638774	4.589677326	4.395145331	4.676792496	4.190362837	4.581188597	4.625311188	4.742323164	4.352093526	4.354976493	4.566183533	3.986400953	4.302477493	4.271030825	4.241397496	4.566773336	4.218017524	4.231934661	4.498734391	4.351904667	4.487896215	4.233819573	4.233366906	3.814516819	3.858652364	4.20546342	3.184097302	4.425254906	4.289919674	4.535037207	4.317899609	4.617477343	3.455592608	3.876685165	4.330714569	4.412224645	4.599588909	4.482311354	4.434466561
