gene	log2FoldChange	pvalue	padj
KIF22	-0.195751597576901	0.236198271046697	0.449149598297727
CARMIL1	1.10201582904418	8.05741271996012e-15	2.81698841987177e-13
PGM1	0.196561952005647	0.0669322317354615	0.18467450767669
DDX1	0.0247584003034503	0.763236693206031	0.883651222936892
DNM2	0.0961048263066352	0.233338661813125	0.44585642431959
EPB41L2	-0.28022760331169	0.00739897105173559	0.0325099275222739
RIMS1	0.889990194903285	0.00283956745995845	0.0146276148004141
MOXD1	-0.306171940139882	0.0152264102442179	0.0585146543233676
STX7	0.446846583508639	3.35402494636172e-05	0.000295499180702886
RABL2B	-0.0857007705467677	0.456951753521885	0.671811017049722
KEAP1	0.07807825971821	0.436742794071076	0.655029221691425
DDX43	-0.596343505836994	0.0654378820245587	0.181820375753225
PTPRH	-0.774885637450755	0.0100865030723736	0.0419740092766145
DCT	-0.411247576013505	0.289150075705761	0.512780753074698
SLC35C2	0.104120504434236	0.301623959506148	0.526008167364075
CRYBG3	-0.621862305179293	5.24614578215937e-08	8.06431462306412e-07
RFX3	-0.0529767408674659	0.75510379557325	0.879892240346645
RIF1	0.105236008436043	0.214731973899011	0.422989341200326
RAB21	0.187020372298039	0.0664656941578824	0.183752918437677
SLC4A4	-0.773391546751804	1.09454109071439e-06	1.30717540949919e-05
SMARCA2	0.178834784108431	0.0507037706691908	0.150192264395309
SESN1	-0.247401022474889	0.0140427430245989	0.054785175089389
MID2	-0.0364360028049106	0.821259200255279	0.914664072731538
COL5A3	0.852015341203776	6.19023844112669e-07	7.7426504093956e-06
SRCAP	-0.0817492364415501	0.355968716049394	0.577779309827303
PUM3	0.180282902117228	0.137656273919371	0.313267074728983
CNOT4	-0.10433377201281	0.328132441216385	0.551946975635416
PSEN1	0.496651678597414	6.44404879577848e-07	8.03187908919261e-06
CPOX	0.0409911743998209	0.716916750329284	0.858651631832277
CLDND1	0.485792468278971	4.08745108852061e-06	4.43805076639513e-05
MOK	-0.563274327333857	0.0065109118802065	0.0294126104216302
HSP90AA1	-0.400978899748992	1.3757815631259e-07	1.93715069774202e-06
RBL1	0.0180694376236018	0.955530971787228	0.978353862792618
DLGAP4	-0.23187876419718	0.00791647233827775	0.0344791442123069
CROCCP3	-0.475223352310301	0.00743677447343223	0.0326574163575557
NDC80	0.18342246385193	0.48312021682201	0.693358233543865
AP4E1	-0.0105527667966872	0.932960088883952	0.968765173076423
RSBN1	0.174147722785036	0.16042374269121	0.34852304812263
MAGI3	-0.339646845307986	0.00550323939585051	0.0254878176645308
AFP	-0.259870182678898	0.52133036623756	0.724393618119205
COL4A4	1.79299808818749	2.80055504358859e-23	2.14820684885815e-21
TCF7	-0.467987864794029	0.049026997560143	0.146378436944672
OSTM1	0.457262532941351	0.000170218384674826	0.00126668758672627
IMPG2	-0.347520453219192	0.34487584953506	0.567287355129956
PCNP	-0.0237375419866644	0.78269345381574	0.894434279664445
EXD2	0.1907346595706	0.0977246399341666	0.242763912081488
ARG2	0.475856764244915	0.247865140939528	0.463562226009428
MEF2C	-0.551908438027779	0.00413614480207537	0.0200223172867812
UBA5	-0.293281600122726	0.0161587534262726	0.0612427876908237
STK17B	1.02509080742107	2.39147710491744e-11	5.48687410768112e-10
CDC14B	0.816196283978194	3.39855464178527e-17	1.48019535217642e-15
ZNF510	-0.338740176523641	0.00693248352734368	0.0308648660192275
ZNF506	-0.308382675608497	0.0763227005484166	0.202677126602736
JMJD4	-0.29944852342309	0.174321299355463	0.369864485003677
DUSP12	-0.323828684604375	0.0330877090252385	0.107990325518867
AACS	-0.182505915227761	0.143579483633183	0.322462997619289
DELE1	-0.0995502727562741	0.305784275380014	0.530145278062415
CADPS2	1.28986785673941	7.03444712914652e-18	3.25697014526069e-16
PCDHB4	0.12828915374442	0.875153879828694	0.941326996167745
PCDHA6	0.0680438950316671	0.900371851940352	0.952604823793941
PCDHGA2	-0.0847809593547715	0.574333616326202	0.764970955385035
HSPB11	0.300797981205995	0.0279219715005514	0.0946069971231694
PHLPP1	-0.143891820113088	0.311068605427194	0.535379234883066
ATP8B1	0.196942958457211	0.221658799126049	0.431997897222276
IL12RB2	0.492693018721717	0.121186193418631	0.285920817454157
SMARCD3	0.0590263590921785	0.554752316922163	0.748810756997824
WDR70	0.0298654355174456	0.797431689196711	0.902863966661561
FYB1	-0.406096410909296	0.37834148923892	0.599205863491081
MPP4	0.932123510509005	0.00364154020252379	0.0180299508164778
STRADB	0.86397199373091	9.12214073032457e-13	2.52504785960762e-11
BZW1	0.298173183400504	0.000131844418893631	0.00100932336171897
PGR	-0.238290028390548	0.683477044184376	0.838264210550102
C1QTNF3	0.149517005393035	0.694043831847982	0.844344308018929
ME2	-0.0918727513612183	0.428222582990538	0.647605275580983
C5orf22	0.328693699561615	0.00452190296672962	0.0216316164880662
CCNT2	0.0918149731233897	0.346213344553068	0.568589406297316
FAM135A	-0.176685953417277	0.305760847586139	0.530145278062415
EPB41L3	-0.385257036725746	0.00125301772552099	0.00724916596325804
COBLL1	-0.226805213663201	0.046923003411685	0.141245385904209
DLG3	-0.645587161119348	6.05372985894338e-07	7.58832576952757e-06
KCNK2	-0.509799920200751	0.0458374265410028	0.138790542499839
SERTAD4	-0.533881177011711	0.114347804342873	0.27384505240112
TRAF5	0.331850051001116	0.0280644891063361	0.0949941367818859
MRPL22	0.0219863074543514	0.88819755752354	0.946845740295785
GEMIN5	0.199022789139526	0.0993228016555622	0.245922427481204
NFE2L1	0.251717235410792	0.0024836398827668	0.0130291798953721
GSK3B	-0.0121713299629181	0.886681177668721	0.946134633669045
ITGB5	0.0281135996487262	0.748722289163289	0.876293961754379
ERC1	0.047094370698762	0.577035717965398	0.767092317605666
XPO1	-0.152206178364197	0.0663878145704382	0.183601189167899
RNF13	0.318833316133468	0.0052340600957579	0.0244615757976342
TRPM3	-0.218059031138032	0.633289768444275	0.806733043200068
PALB2	-0.245422573002096	0.0850010081921171	0.218752385963289
DOP1A	-0.610150947916781	1.6671916510872e-06	1.93268878770394e-05
LYRM2	-0.226498683652085	0.0343942209243387	0.111288583045426
BCKDHB	0.265472314242123	0.0786005780660536	0.20719160756068
KAT6A	-0.222433923998649	0.0243179496137487	0.0848075428963532
TUT7	1.07769370656205	5.99814949143118e-21	3.80573945921341e-19
ULK2	1.09750600100218	2.09053981105464e-15	7.86144946508304e-14
TNPO1	0.116543577860797	0.158113412096767	0.344893180048738
PLOD1	-0.116461926763389	0.269114079036815	0.48958122366839
P2RX5	0.273937372161479	0.467181815840885	0.681006829595799
ITGAE	0.306545124360801	0.0389232719002388	0.122140367421474
DIS3	0.302946528794973	0.00124325205546083	0.00721161030515237
PIBF1	0.101140155646883	0.412682172460472	0.631850420555666
TDRD3	-0.136615895902691	0.358053747090113	0.579942501590015
NUFIP1	-0.114148327613916	0.529482560162879	0.729909030787618
PDS5B	-0.187680057397037	0.0404526057125031	0.125770976986363
OXCT1	0.671731710334154	1.1166504858015e-10	2.38126102214211e-09
RRAGB	0.115690122011407	0.387711662969133	0.608468589640394
CYLD	-0.197012359565247	0.0499610987817333	0.148448683950041
SLC27A5	-0.231467896145936	0.313080598907766	0.537237248075674
ZNF324	-0.175609487924757	0.220116938524775	0.429862312625078
ZNF671	-0.242217121119111	0.140156239218853	0.316944689978921
ZNF416	-0.33868065171959	0.0759114335189409	0.201897961358467
ZNF586	-0.169037765651683	0.489285110160361	0.697918200430423
ZNF446	-0.105292783918007	0.5407391033333	0.738843982204256
ZNF264	0.049726225601684	0.797938741807773	0.903077113792281
RPS5	-0.0502305750750631	0.606507821445456	0.78826077645166
FAT1	-0.288353548610659	0.0393203632793444	0.122895066093844
YTHDC1	-0.0909419121803903	0.291722433136881	0.51562266125237
CHMP2B	0.0983388392597626	0.373487409410233	0.59444914610168
SMAP2	-0.115598340440048	0.358268882606138	0.580051015796766
PPIE	-0.0318912280248857	0.764221449980548	0.884122549637618
ZMPSTE24	0.143715803580003	0.103146157474279	0.25315304933754
STARD7	1.20875298241435	3.01741887882211e-21	1.95472959133106e-19
NOA1	-0.151944454582602	0.234149902012816	0.44692907046466
REST	0.129650158378961	0.192523230593529	0.394356738314206
SSH1	0.0850362246408066	0.457792478929804	0.672190215409603
GSTP1	-0.0834069292602099	0.346209315611558	0.568589406297316
APLP2	0.0736419192716387	0.344623467711385	0.567247210971937
FAM234B	0.518891549922657	0.000428067378986594	0.00285464656107928
WBP11	-0.00516704100659031	0.959276154907044	0.979465118708223
EIF3I	0.00264989329366908	0.972480906482104	0.985548033303479
NKAIN1	0.0547724737194135	0.823026627372751	0.915758593466501
COL16A1	-0.559239255847743	2.71870017049689e-08	4.34372219986747e-07
TXLNA	0.401242426426337	8.23588210026328e-08	1.2139658721019e-06
APOB	0.961020111052146	0.0018000517952153	0.00988361772743214
NCOA1	-0.0488340959702523	0.665613248153901	0.827741953476276
AGBL5	-0.152891611697241	0.222508512468326	0.433051785563829
EFR3B	-1.48476553447243	8.60421358641694e-05	0.000688069320930375
KIF3C	-0.0324883569491036	0.76065131214077	0.882811253054384
RAB10	-0.00711404807844239	0.935310287815613	0.969422555729585
GCKR	-0.0351773271647499	0.833495688646923	0.920472288978728
HADHA	0.203129989917241	0.0249901031096112	0.0868178030067565
MAPRE3	-0.733813550218331	2.5307896341708e-08	4.06879192697033e-07
CAD	0.244638492091596	0.0384488758646447	0.121128885999406
CD59	0.0801841694983542	0.315113432794379	0.538985900468576
CD82	1.16418613036658	3.81010248305826e-14	1.2315337543772e-12
BCORL1	0.0279899270698278	0.866555023121455	0.937516338957729
ATRX	-0.233971025117278	0.00163230144109442	0.009116443324629
AK6	0.28785823167209	0.008844804952757	0.0377544858143985
MYNN	-0.170017042694618	0.195050038582297	0.396791330632254
MECOM	-0.0811012216775707	0.336767073462832	0.560412883325894
SCAMP1	-0.103095901225364	0.308726020240118	0.533326361911724
PREP	0.52009518174757	4.40379371666413e-07	5.66286001030255e-06
HACE1	-0.137997407940361	0.325903523581043	0.54969702730254
SEH1L	0.646109513146966	2.45581710249189e-06	2.76176426595332e-05
WDR47	0.136724786512159	0.221535836404985	0.431867432759143
WDFY1	0.036812935697205	0.729963418676633	0.86560344478975
OVGP1	0.401089822180905	0.107005016503506	0.260098272812715
SLC25A24	0.225051189615387	0.0335888379470838	0.109278899233623
MAP3K4	-0.535040560274174	1.22546448243796e-06	1.45005459633373e-05
PILRA	0.303450726653477	0.231893294099674	0.444140473096742
IGSF9	-0.65961814457937	0.0173469031070527	0.0646678514495309
ABCB1	-0.672485833134619	0.000810007028779498	0.00500507036662715
ZNF213	-0.287665392114676	0.0363072802174995	0.115993710400623
AKR1B1	-0.440230485006631	6.51198754782323e-05	0.000535762134537559
CPNE3	0.410994852765096	6.73655327534191e-07	8.36939390807587e-06
RRN3	0.23007084423141	0.021485318734304	0.0767873537889429
CTTN	0.0319296678870443	0.651153862552574	0.818748185682236
WNT11	-0.201445489689871	0.66903955166351	0.830134541087075
MTIF2	0.0202873710566218	0.846122622069466	0.926713871134079
DDHD2	0.094521759389512	0.327756602079483	0.551736138318754
TTC39A	-0.287127632976205	0.478092028068431	0.689564521791115
EPS15	0.145426771744472	0.129811416191243	0.300019849323427
ORC1	-0.121783306474179	0.742055258895293	0.872560096220838
MGST2	-0.143599407258493	0.396170658184102	0.616307789133403
CHERP	-0.0172235681069541	0.871425784067626	0.93955543627655
ATG16L1	0.275918238050401	0.0070872564798438	0.0314157371081852
USP40	-0.297885179089787	0.00055160800963619	0.00358083648935105
POMGNT1	0.149849285081381	0.118343025084058	0.280903949802742
RAD54L	-0.290455225863446	0.42018041120395	0.640026353273079
MAST2	-0.341844871580784	9.12797991465595e-05	0.000725439146000853
DNAJA1	-0.291399080344614	0.00926725395512537	0.0391511993673771
B4GALT1	-0.589259222097398	1.38229358156509e-09	2.6376488169023e-08
CHMP5	0.0261378452835488	0.790181466205912	0.897658255670701
NFX1	-0.346810138666443	9.01231904073782e-05	0.000717356401497655
DIMT1	0.216848338399059	0.038329032534171	0.120899554748742
IPO11	-0.0308651085441015	0.791396257815214	0.89865119264087
EIF2AK1	0.072419824528384	0.350251808722049	0.572781330809986
EPDR1	0.171459184947934	0.0524912256423547	0.153948966512046
SNX10	-0.358496913033642	0.239172656622033	0.45257290375534
SEPHS1	-0.124870190510648	0.21379777372618	0.42174860769459
MRPL28	-0.135253099249628	0.226597035754587	0.437666816120316
ITPKC	0.528355472574939	0.0573255760624256	0.164105219065463
FAT2	0.183021004387634	0.531816016166803	0.731579169991057
RBM22	-0.0711944500888149	0.496894211668885	0.704859228586887
TMED2	0.0995579606315904	0.201177239311113	0.405345440392708
ERO1B	0.361310270512164	0.0317336243492535	0.104455384333217
ZFAND6	-0.0146928212529794	0.875633386677698	0.941515751285113
HSD17B2	-0.225652484832504	0.176057536002422	0.37235323595135
TXLNG	-0.0157582110110028	0.913938983852783	0.960022685168647
LAT2	0.0415936011606475	0.994010166033988	0.996964804580945
HUWE1	-0.0290507776298441	0.739229643961361	0.870560757451018
ZW10	-0.0845982976312719	0.482317280134302	0.692657211727893
ALG9	0.428261541551955	0.0574932227443169	0.1644888677439
NOX4	-0.268830964391507	0.230902001003106	0.442957204363057
ACOX3	-0.025830809818522	0.84431443391458	0.926335507817159
MTMR2	0.0792948033730862	0.431480801773709	0.650109547712992
PPP1R15A	0.00189907663586168	0.986239069528929	0.992224076606657
HSD17B14	-0.607228743468308	4.49447870217571e-05	0.000384549792620117
TRIP6	-0.333040723304872	0.00236965484539826	0.0125507861237892
ACHE	-0.280071925176264	0.368885776313849	0.590722984961251
FTL	-0.621838475307951	5.02194182800363e-13	1.45541915609323e-11
SRRT	0.112856089491494	0.237109104855781	0.450215292939216
BAX	-0.0893512483130737	0.319702887243983	0.543759417046633
NLK	-0.0836250770220053	0.561213894951356	0.754527127544131
PIGS	0.113530170256083	0.205231550621149	0.410463101242298
ADAMTS2	0.682924581415385	6.30254646636718e-13	1.78955177566205e-11
ATXN7L3	0.123227019193738	0.196325575887137	0.398282595924721
PGS1	0.148787941106535	0.137399681299436	0.313006543480304
PSMC5	0.461227373809349	7.16084647667361e-07	8.8608291314088e-06
UIMC1	0.0159788447806119	0.902979569426324	0.954486425436382
CETP	-0.282737932305299	0.44022840271214	0.657570384907554
MMP2	-0.214802660877315	0.00158788337693252	0.00892200652534459
LPCAT2	-0.210578994181412	0.0240691615420956	0.0842162682048965
GNAO1	-0.156917411229125	0.573140341715479	0.763895578875192
OGFOD1	0.159139364062276	0.163809639953513	0.353727875182529
SH3BP2	-0.776535399007406	1.58193675524026e-09	2.99267495610974e-08
NOP14	0.213123820911449	0.0481775844389398	0.144262959655192
ADD1	0.180739070419499	0.0182604355523589	0.0673539223316434
L2HGDH	-0.0646681385066859	0.779025813945459	0.892282891271903
TXNDC16	0.372055058716288	0.00947487395518318	0.0398628220204324
RTRAF	0.0205677990543766	0.799069491746828	0.903525032801923
NID2	0.457735721007558	2.57205806257212e-05	0.000234235033719651
GMCL1	0.42921072959243	0.000539172314903279	0.003509058147395
SF3B2	0.0650899274390555	0.370678834879892	0.592118346060731
KLHL42	1.02721261124343	1.1331287576437e-17	5.16881040986704e-16
GNAS	-0.0743718632106843	0.284008975169387	0.506576860152892
DNM1L	0.260679669061101	0.00534543802929227	0.024891562529637
PTHLH	0.498284462112749	0.0903597023644928	0.229630112255769
ERGIC2	0.176535777352626	0.0787606390271736	0.207401986131241
TFAP2C	0.331725254668061	0.54795922004238	0.743569376396181
AURKA	-0.295707757262286	0.205140015860371	0.410372585869734
CASS4	0.263699136879279	0.430965689736485	0.649700306353595
PIR	-0.666967249372938	8.99358391499333e-06	9.1285764846193e-05
AAMDC	0.414622025159801	0.0337754313853906	0.109654580143178
RFX2	-0.672879255077557	0.000593810521654371	0.00381632789615135
METTL2A	0.0289837504502191	0.823989536561798	0.91634958703908
SULT2B1	-0.203402806916192	0.589480256549132	0.776727877071287
ALG6	-0.187857152532647	0.253371048269225	0.470093239737053
CNOT3	0.158969344346957	0.122290312120455	0.287726542388705
PTPN4	-0.44285503077541	0.00041066894023555	0.00275410775143615
DDX18	0.144989170970318	0.154826968606477	0.340142804499098
KHSRP	-0.0494827255463491	0.524144209408095	0.726600918958282
GNA11	0.205335727069505	0.0259418698577108	0.0891997657150278
ASAP3	-0.0362504528418793	0.770839167600641	0.88725631101655
EDEM2	0.0168795980069375	0.873627477765906	0.940745107710207
DNMT3B	-0.648104768803395	0.00835194322894917	0.0360802075382287
REM1	0.694136175929166	0.0382015097927443	0.120620699976353
TPX2	-0.824579755647234	9.2399981504312e-08	1.34745290739068e-06
FER1L4	0.16124637431963	0.458693240571286	0.672648947848902
PDRG1	0.0681756411076477	0.622312011583317	0.799567216215964
EPB41L1	-0.151369402740529	0.0745853319398208	0.199506705039583
DOCK9	0.184055913907059	0.187280215041585	0.387849389581716
ANKRD10	-0.0597923345402518	0.623799328207943	0.800477573225973
TGDS	0.0761151894522095	0.691805229521447	0.843380825834912
DOCK3	-0.385785358287576	0.199355216628776	0.402680300010804
C3orf18	0.0479853529173001	0.675882233338824	0.834127293173616
COQ9	-0.203365506794624	0.111242208389787	0.268198963088936
KIF9	0.2659446447746	0.338794218199677	0.562234880541853
ARHGAP28	-1.55470977562218	8.68002492066844e-24	6.97024084514927e-22
CRLS1	0.546303914553655	1.46396703273503e-05	0.00014133652918415
PPP1R13B	-0.381682995226251	0.0218582045693581	0.0778853242547637
ATRN	0.0668363239904857	0.388665480931259	0.609483765764661
