	name	baseMean	log2FoldChange	padj
ENSG00000090013	BLVRB	513.3082967	3.306537555	6.38E-27
ENSG00000090020	SLC9A1	626.6752196	-0.483755469	0.279709964
ENSG00000090054	SPTLC1	1408.948509	0.310503577	0.30699195
ENSG00000090060	PAPOLA	8051.769023	0.452451914	0.215017343
ENSG00000090061	CCNK	2228.259372	-1.109473698	0.003382831
ENSG00000090097	PCBP4	171.5643554	-2.006555549	4.08E-08
ENSG00000090104	RGS1	1509.479949	-2.471828644	0.00140895
ENSG00000090238	YPEL3	1858.418133	-3.602719677	2.24E-55
ENSG00000090263	MRPS33	1263.977753	2.210603147	0.000174033
ENSG00000090266	NDUFB2	1407.059602	1.213758815	0.011131573
ENSG00000090273	NUDC	1746.781063	1.351210463	0.001429233
ENSG00000090316	MAEA	1478.616655	-0.340348355	0.171204863
ENSG00000090339	ICAM1	892.2965374	0.148649642	0.862952844
ENSG00000090372	STRN4	1661.638085	-1.605174678	1.47E-08
ENSG00000090376	IRAK3	30.27103532	-2.158483704	0.019463727
ENSG00000090382	LYZ	55.41774662	-9.779667676	NA
ENSG00000090402	SI	0.084044043	-1.256874438	NA
ENSG00000090432	MUL1	999.2623576	-1.16469708	0.008190251
ENSG00000090447	TFAP4	267.0475874	2.676113802	2.85E-19
ENSG00000090470	PDCD7	608.9360622	0.751355669	0.058679471
ENSG00000090487	SPG21	1625.416272	0.773173025	0.005107725
ENSG00000090520	DNAJB11	6054.669099	1.386623485	2.62E-06
ENSG00000090530	LEPREL1	0.133797976	-0.294515237	NA
ENSG00000090534	THPO	0.181715406	1.543821492	NA
ENSG00000090539	CHRD	0.931455993	-1.459609731	0.451458158
ENSG00000090554	FLT3LG	10.72502265	-0.078481076	0.944599031
ENSG00000090565	RAB11FIP3	374.6559741	-0.471353021	0.191348424
ENSG00000090581	GNPTG	821.783901	-0.765693719	0.003402721
ENSG00000090612	ZNF268	472.7896193	-0.314149603	0.297297495
ENSG00000090615	GOLGA3	4568.795497	0.356291698	0.341908754
ENSG00000090621	PABPC4	6946.470343	-0.516035884	0.097555929
ENSG00000090659	CD209	0.049753933	0.732611329	NA
ENSG00000090661	CERS4	536.2873861	-0.570322893	0.070846052
ENSG00000090674	MCOLN1	286.6075448	1.482998652	0.001155023
ENSG00000090686	USP48	5217.964075	-0.069206208	0.825534195
ENSG00000090776	EFNB1	53.04410551	1.44314324	0.017944953
ENSG00000090857	PDPR	1413.170801	-0.35081941	0.376764752
ENSG00000090861	AARS	8251.646632	5.886273798	1.19E-46
ENSG00000090863	GLG1	5810.973846	0.117647371	0.852362615
ENSG00000090889	KIF4A	615.1450168	10.23762993	1.64E-35
ENSG00000090905	TNRC6A	3037.422522	-1.27551843	1.07E-10
ENSG00000090920	FCGBP	63.89913521	-3.379396497	2.05E-05
ENSG00000090924	PLEKHG2	2284.62449	-2.469731348	5.15E-10
ENSG00000090932	DLL3	7.52779344	3.213362866	0.000289106
ENSG00000090971	NAT14	109.634944	0.195833098	0.700247618
ENSG00000090975	PITPNM2	1225.588058	-7.000188863	8.70E-31
ENSG00000090989	EXOC1	780.7031855	0.557054515	0.01200627
ENSG00000091009	RBM27	2618.228168	-1.007276651	0.005641222
ENSG00000091010	POU4F3	1.615212595	-2.927966135	0.055733713
ENSG00000091039	OSBPL8	2633.836166	-0.474224343	0.151512417
ENSG00000091073	DTX2	457.9616602	-0.39661742	0.249209826
ENSG00000091106	NLRC4	29.95142323	4.399121192	2.79E-10
ENSG00000091127	PUS7	331.3962046	3.557455626	3.12E-31
ENSG00000091128	LAMB4	0.321901137	-0.919112199	NA
ENSG00000091129	NRCAM	11.97827553	-2.869879155	0.001455481
ENSG00000091136	LAMB1	51.2936739	-4.169948537	2.14E-12
ENSG00000091137	SLC26A4	107.3827364	5.101472323	1.94E-33
ENSG00000091138	SLC26A3	0.94244931	0.551883154	0.777277967
ENSG00000091140	DLD	1839.029954	0.475101924	0.214508125
ENSG00000091157	WDR7	899.1331481	0.805360113	0.067926778
ENSG00000091164	TXNL1	3147.471049	0.587338837	0.12284691
ENSG00000091181	IL5RA	24.9890918	0.412333828	0.634597464
ENSG00000091262	ABCC6	7.519161694	-2.316084666	0.002080662
ENSG00000091317	CMTM6	6381.067748	-0.606538874	0.082255702
ENSG00000091409	ITGA6	5377.625776	0.489655736	0.369716162
ENSG00000091428	RAPGEF4	31.92283249	-0.979931878	0.252403605
ENSG00000091436		411.1938099	1.996777067	0.000478962
ENSG00000091482	SMPX	0.045428851	0.697072531	NA
ENSG00000091483	FH	1887.074024	3.662582295	1.20E-24
ENSG00000091490	SEL1L3	27230.32805	-1.632450553	9.67E-05
ENSG00000091513	TF	9.71864206	-1.932982325	0.088010595
ENSG00000091527	CDV3	16545.5456	-0.101263353	0.855605544
ENSG00000091536	MYO15A	25.41475377	-3.057283714	6.99E-08
ENSG00000091542	ALKBH5	4050.823265	-0.365126664	0.461696758
ENSG00000091592	NLRP1	3185.986517	-2.631088819	6.44E-14
ENSG00000091622	PITPNM3	30.15680064	-0.330926872	0.615266238
ENSG00000091640	SPAG7	884.7515364	0.059517968	0.892452095
ENSG00000091651	ORC6	579.3748045	3.865903617	1.45E-16
ENSG00000091656	ZFHX4	4.054091462	1.226759013	0.344999528
ENSG00000091732	ZC3HC1	308.9867864	1.87475078	7.85E-11
ENSG00000091831	ESR1	307.7120232	0.417238407	0.170705819
ENSG00000091844	RGS17	15.34604495	2.638848111	0.006085383
ENSG00000091879	ANGPT2	10.54415704	-3.03429552	5.02E-06
ENSG00000091947	TMEM101	544.468279	2.389033696	6.12E-15
ENSG00000091972	CD200	166.0697304	-2.88590281	NA
ENSG00000091986	CCDC80	3.969943503	0.959759061	0.457822628
ENSG00000092009	CMA1	7.470443366	1.513633681	0.376764752
ENSG00000092010	PSME1	7874.870543	0.7296563	0.070881373
ENSG00000092020	PPP2R3C	816.5223117	-0.232442521	0.526693914
ENSG00000092036	HAUS4	393.3518593	1.149016604	0.011516003
ENSG00000092051	JPH4	1.062005669	-0.249128839	0.906202219
ENSG00000092054	MYH7	0.362781348	1.699291746	NA
ENSG00000092067	CEBPE	0.049753933	0.732611329	NA
ENSG00000092068	SLC7A8	1.722426658	2.10899915	0.162482707
ENSG00000092094	OSGEP	868.0789592	-0.37284116	0.217104346
ENSG00000092096	SLC22A17	6.373636798	-3.055664097	0.000841725
ENSG00000092098	RNF31	889.9325687	0.160914005	0.657640126
ENSG00000092108	SCFD1	2779.115703	0.886339895	0.003095776
ENSG00000092140	G2E3	1177.868814	-0.157289279	0.636730098
ENSG00000092148	HECTD1	5532.123135	-1.888371094	1.91E-11
ENSG00000092199	HNRNPC	19731.59507	0.435897882	0.114096582
ENSG00000092200	RPGRIP1	15.68974075	-1.628152078	0.012847035
ENSG00000092201	SUPT16H	4172.282576	0.977452634	0.009724998
ENSG00000092203	TOX4	1982.360048	0.628771492	0.075185742
ENSG00000092208	GEMIN2	332.7912355	1.42719015	0.001490918
ENSG00000092295	TGM1	37.50915042	0.026608555	0.976766088
ENSG00000092330	TINF2	2130.292476	-0.207887154	0.5236065
ENSG00000092345	DAZL	1.22218155	-0.51410452	0.801453332
ENSG00000092377	TBL1Y	0.353566607	-0.807308805	NA
ENSG00000092421	SEMA6A	64.63034606	-3.105785337	6.18E-06
ENSG00000092439	TRPM7	2888.501767	-0.784004	0.004901202
ENSG00000092445	TYRO3	2.581719455	2.104594921	0.146264614
ENSG00000092470	WDR76	857.3166995	4.298545199	6.76E-46
ENSG00000092529	CAPN3	65.17675444	-3.647078059	5.68E-11
ENSG00000092531	SNAP23	1069.668586	0.050594706	0.878308561
ENSG00000092607	TBX15	12.23217851	-5.136482403	2.84E-09
ENSG00000092621	PHGDH	2840.342074	6.883779401	2.09E-29
ENSG00000092758	COL9A3	473.5729692	-2.199105559	0.003313538
ENSG00000092820	EZR	26883.74746	-3.283507815	4.85E-19
ENSG00000092841	MYL6	8410.670329	1.189564636	0.000591424
ENSG00000092847	AGO1	1450.747962	-1.102103631	2.09E-06
ENSG00000092850	TEKT2	5.178290263	-3.031469301	0.005083199
ENSG00000092853	CLSPN	573.3813531	6.453537133	4.18E-60
ENSG00000092871	RFFL	657.2195648	-0.001558167	1
ENSG00000092929	UNC13D	2118.160299	0.841763483	0.014664766
ENSG00000092931	MFSD11	529.1126227	0.089206203	0.820476537
ENSG00000092964	DPYSL2	789.5677791	4.523707692	1.90E-19
ENSG00000092969	TGFB2	5.837018964	-0.896656428	0.453619395
ENSG00000092978	GPATCH2	338.5329408	-0.059115555	0.849720662
ENSG00000093000	NUP50	3510.333644	1.139812825	2.02E-05
ENSG00000093009	CDC45	624.504085	7.607222912	6.24E-42
ENSG00000093010	COMT	740.2244122	2.148078953	3.17E-11
ENSG00000093072	CECR1	19566.20384	1.736527272	0.003882761
ENSG00000093100		3.951138451	-5.985481333	3.15E-05
ENSG00000093134	VNN3	3.629845907	-3.33888664	0.011545467
ENSG00000093144	ECHDC1	1377.507742	2.739948363	2.86E-25
ENSG00000093167	LRRFIP2	919.6968696	-0.183621165	0.522467406
ENSG00000093183	SEC22C	1802.972326	-1.116093656	4.98E-06
ENSG00000093217	XYLB	62.95177101	6.14946875	2.12E-20
ENSG00000094631	HDAC6	1654.038497	-0.379120797	0.203210344
ENSG00000094755	GABRP	0.045428851	0.697072531	NA
ENSG00000094804	CDC6	1624.623366	7.763622449	8.89E-95
ENSG00000094841	UPRT	440.9800591	-0.008039144	0.993016376
ENSG00000094880	CDC23	1070.82684	1.913683965	1.95E-08
ENSG00000094914	AAAS	1218.357108	2.688980094	2.04E-15
ENSG00000094916	CBX5	4884.531027	0.32083362	0.392758537
ENSG00000094963	FMO2	0.329486123	0.765415577	NA
ENSG00000094975	SUCO	2625.774431	-2.11821056	1.55E-16
ENSG00000095002	MSH2	839.5500791	4.81851088	3.26E-38
ENSG00000095015	MAP3K1	7029.625828	-3.70852814	9.91E-42
ENSG00000095059	DHPS	1114.454699	0.061251613	0.819008333
ENSG00000095066	HOOK2	247.8641649	-0.45022161	0.317322532
ENSG00000095110	NXPE1	0.048275334	0.720779922	NA
ENSG00000095139	ARCN1	7998.893243	0.933268579	0.041996374
ENSG00000095203	EPB41L4B	4.405337169	-0.570160844	0.693527219
ENSG00000095209	TMEM38B	784.2212392	-0.674860343	0.195998984
ENSG00000095261	PSMD5	1244.221139	0.882094613	0.004167284
ENSG00000095303	PTGS1	130.7067304	-2.137170169	6.65E-05
ENSG00000095319	NUP188	2624.470025	0.999114311	0.003554654
ENSG00000095321	CRAT	210.2693738	0.570168818	0.241522671
ENSG00000095370	SH2D3C	942.8840819	1.403345002	0.000838476
ENSG00000095380	NANS	1494.508568	2.367865156	2.87E-10
ENSG00000095383	TBC1D2	66.61737056	-0.268654131	0.600838766
ENSG00000095397	DFNB31	270.6993176	-5.985536217	9.78E-23
ENSG00000095464	PDE6C	12.29843544	-1.899133474	0.01247877
ENSG00000095485	CWF19L1	1153.606795	-0.916805475	6.41E-05
ENSG00000095539	SEMA4G	46.8776914	0.051151123	0.956073475
ENSG00000095564	BTAF1	6523.250189	-1.421260782	2.33E-05
ENSG00000095574	IKZF5	1699.065084	-2.652221362	1.26E-29
ENSG00000095585	BLNK	2573.751485	1.193000391	1.14E-05
ENSG00000095587	TLL2	24.76057089	0.624862303	0.353920529
ENSG00000095596	CYP26A1	4.683934987	0.851812578	0.486414616
ENSG00000095627	TDRD1	14.12045069	2.593401563	0.005481824
ENSG00000095637	SORBS1	24.83705407	0.494349245	0.436625228
ENSG00000095713	CRTAC1	0.132319377	-0.307243196	NA
ENSG00000095739	BAMBI	18.52440868	-3.843523051	7.21E-05
ENSG00000095752	IL11	2.571423921	-0.845876427	0.580902959
ENSG00000095777	MYO3A	1.556907701	-4.575764122	0.007758595
ENSG00000095787	WAC	7500.005009	-1.908128241	7.48E-10
ENSG00000095794	CREM	1003.961795	-1.072502441	0.000742992
ENSG00000095906	NUBP2	928.254704	1.272303639	4.15E-05
ENSG00000095932	C19orf77	2.240069962	-0.523723206	0.731111664
ENSG00000095951	HIVEP1	1923.031909	-2.91944059	1.62E-48
ENSG00000095970	TREM2	0.548542186	-2.661390283	0.147405194
ENSG00000096006	CRISP3	0.168088087	-1.656728936	NA
ENSG00000096060	FKBP5	777.824333	1.721121745	4.79E-05
ENSG00000096063	SRPK1	1870.765322	1.860523422	4.16E-10
ENSG00000096070	BRPF3	1806.475108	-1.172705975	0.001385822
ENSG00000096080	MRPS18A	453.3773498	1.657066897	2.05E-05
ENSG00000096088	PGC	1.149298821	-4.64144683	0.005849707
ENSG00000096092	TMEM14A	313.2209038	2.862202662	1.73E-06
ENSG00000096093	EFHC1	611.1518548	-0.879809404	0.169977283
ENSG00000096264	NCR2	0.045428851	0.697072531	NA
ENSG00000096384	HSP90AB1	23966.96248	1.084562088	0.021341618
ENSG00000096395	MLN	0.607117739	-2.189063386	0.244697348
ENSG00000096401	CDC5L	1789.314164	-0.175579038	0.725690264
ENSG00000096433	ITPR3	3826.138984	-1.063678946	6.25E-05
ENSG00000096654	ZNF184	342.6201452	0.297502715	0.546169921
ENSG00000096696	DSP	106.2100998	-0.99802891	0.464323656
ENSG00000096717	SIRT1	1533.309313	-1.781306102	4.40E-07
ENSG00000096746	HNRNPH3	5182.548063	-1.772882652	3.61E-13
ENSG00000096872	IFT74	173.0093852	1.059960964	0.000674194
ENSG00000096968	JAK2	992.0078594	-0.944261089	0.074634415
ENSG00000096996	IL12RB1	767.2184274	2.407319107	4.62E-18
ENSG00000097007	ABL1	1240.606825	-0.617078634	0.261838629
ENSG00000097021	ACOT7	439.8362116	5.520719687	2.22E-37
ENSG00000097033	SH3GLB1	4006.412268	-0.688844645	0.005311068
ENSG00000097046	CDC7	432.0687229	4.267300697	3.85E-20
ENSG00000097096	SYDE2	21.20136757	-3.67370622	2.29E-08
ENSG00000099139	PCSK5	1.272866231	1.759084382	0.31660037
ENSG00000099194	SCD	2940.405311	8.448655867	5.21E-50
ENSG00000099203	TMED1	109.3423312	-0.304851327	0.556355363
ENSG00000099204	ABLIM1	1006.259619	-2.194578444	1.29E-05
ENSG00000099219	ERMP1	372.5617599	1.23040994	9.19E-05
ENSG00000099246	RAB18	2088.332735	-1.190840756	4.05E-05
ENSG00000099250	NRP1	0.28878716	-1.943246119	NA
ENSG00000099251	HSD17B7P2	207.5672832	1.166828109	0.015000507
ENSG00000099256	PRTFDC1	20.05645553	1.967246675	0.04703942
ENSG00000099260	PALMD	0.850139908	0	1
ENSG00000099282	TSPAN15	1.994489661	0.350597133	0.851601828
ENSG00000099284	H2AFY2	4.598974697	-0.364434177	0.709165059
ENSG00000099290	FAM21A	1927.943681	-1.595974509	4.40E-05
ENSG00000099308	MAST3	1030.919121	-1.61062247	1.04E-07
ENSG00000099326	MZF1	390.860898	-1.156639327	0.066496378
ENSG00000099330	OCEL1	220.1399644	1.712832571	5.42E-06
ENSG00000099331	MYO9B	5528.802006	-1.598245989	8.47E-06
ENSG00000099337	KCNK6	949.3935814	4.821139577	1.18E-40
ENSG00000099338	CATSPERG	58.02618272	-4.062564865	1.33E-20
ENSG00000099341	PSMD8	4208.574514	2.061830103	5.58E-14
ENSG00000099364	FBXL19	320.3383908	1.489490278	0.000989647
ENSG00000099365	STX1B	35.35225872	-0.326860619	0.588813899
ENSG00000099377	HSD3B7	33.7540281	2.009346447	1.40E-05
ENSG00000099381	SETD1A	2514.347533	-2.284691195	2.65E-11
ENSG00000099385	BCL7C	228.9170876	-0.837055048	0.001277923
ENSG00000099399	MAGEB2	3.326798614	4.13266372	0.002542599
ENSG00000099617	EFNA2	0.137095791	0.584514025	NA
ENSG00000099622	CIRBP	6534.76632	-2.471739446	3.42E-24
ENSG00000099624	ATP5D	905.5567952	0.566793676	0.108058591
ENSG00000099625	C19orf26	1.069620181	-1.037903781	0.550239342
ENSG00000099715	PCDH11Y	0.084044043	-1.256874438	NA
ENSG00000099725	PRKY	206.9136365	-0.99030791	0.466883462
ENSG00000099769	IGFALS	7.295088656	-4.571207513	4.51E-05
ENSG00000099783	HNRNPM	6417.865913	0.39846231	0.400859642
ENSG00000099785	2-Mar	314.1246768	-1.241348918	8.47E-06
ENSG00000099795	NDUFB7	1482.469825	2.396889952	9.02E-11
ENSG00000099797	TECR	2591.322064	3.294924418	1.16E-13
ENSG00000099800	TIMM13	658.6560658	4.032148916	3.22E-33
ENSG00000099804	CDC34	489.5201591	1.068978802	0.002580144
ENSG00000099810	MTAP	514.1549084	2.667551385	1.63E-16
ENSG00000099812	MISP	0.049753933	0.732611329	NA
ENSG00000099814	CEP170B	39.30718843	0.260529116	0.721322579
ENSG00000099817	POLR2E	1860.341466	3.005148735	1.64E-17
ENSG00000099821	POLRMT	864.7235109	0.242213965	0.533951792
ENSG00000099822	HCN2	27.1455259	-0.055368325	0.941469991
ENSG00000099834	CDHR5	8.918185923	-3.199356713	0.000302877
ENSG00000099840	IZUMO4	108.8739076	-1.551671121	0.007389757
ENSG00000099849	RASSF7	203.8207224	0.643283629	0.095615994
ENSG00000099860	GADD45B	1910.474089	-0.743023646	0.066317714
ENSG00000099864	PALM	0.232278576	1.17675039	NA
ENSG00000099866	MADCAM1	1.84058053	-0.134827915	0.939149948
ENSG00000099875	MKNK2	19236.84165	-3.043321837	1.76E-14
ENSG00000099889	ARVCF	20.4094461	-1.085814788	0.107989649
ENSG00000099899	TRMT2A	788.1671176	1.450429173	1.56E-06
ENSG00000099901	RANBP1	2383.998536	2.48968117	8.58E-46
ENSG00000099904	ZDHHC8	683.4576899	-0.064320265	0.907825043
ENSG00000099910	KLHL22	417.5932565	-0.71578187	0.011241473
ENSG00000099917	MED15	1747.32225	-1.879065652	2.84E-16
ENSG00000099937	SERPIND1	1.704885641	-2.375640122	0.082303651
ENSG00000099940	SNAP29	1074.671292	0.84382929	0.034839666
ENSG00000099942	CRKL	3836.72711	-0.183490733	0.642964902
ENSG00000099949	LZTR1	965.0649017	0.168712379	0.722702533
ENSG00000099953	MMP11	25.66837504	-1.001052064	0.100498569
ENSG00000099954	CECR2	9.90017968	-0.976031331	0.408191309
ENSG00000099956	SMARCB1	3554.179116	0.183211479	0.62897884
ENSG00000099957	P2RX6	1.802187089	-2.458335168	0.101566845
ENSG00000099958	DERL3	9844.396696	2.01237015	2.54E-18
ENSG00000099960	SLC7A4	0.282937341	-1.964391566	NA
ENSG00000099968	BCL2L13	912.5197545	1.960830651	1.32E-09
ENSG00000099974	DDTL	329.4964907	0.25968423	0.684089246
ENSG00000099977	DDT	326.9292531	0.238130959	0.72649761
ENSG00000099984	GSTT2	10.05644737	2.776566764	0.062535553
ENSG00000099985	OSM	50.96817981	0.227594327	0.772205294
ENSG00000099991	CABIN1	2156.874556	0.41308829	0.18811301
ENSG00000099992	TBC1D10A	184.6431538	-0.613620025	0.111841391
ENSG00000099994	SUSD2	14.91991897	-0.193208318	0.817458384
ENSG00000099995	SF3A1	4117.657313	-0.022359813	0.97358672
ENSG00000099999	RNF215	131.0561522	-1.88005918	0.000302519
ENSG00000100003	SEC14L2	20.17580009	-1.14698666	0.196617965
ENSG00000100012	SEC14L3	1.951706549	-1.743549354	0.232803162
ENSG00000100014	SPECC1L	441.3206596	0.353039722	0.367671685
ENSG00000100023	PPIL2	1244.908892	0.411053484	0.135434994
ENSG00000100024	UPB1	26.03836532	-5.897087206	1.49E-17
ENSG00000100027	YPEL1	76.64974689	-1.998974798	0.000519525
ENSG00000100028	SNRPD3	2025.429212	2.428269158	8.61E-16
ENSG00000100029	PES1	1799.951415	1.367867278	7.16E-05
ENSG00000100030	MAPK1	1935.134679	-0.393425709	0.317119509
ENSG00000100031	GGT1	395.9199878	2.133228868	1.70E-16
ENSG00000100033	PRODH	0.860240914	-1.565713484	0.416483385
ENSG00000100034	PPM1F	383.2905136	-0.229987593	0.521480931
ENSG00000100036	SLC35E4	41.70585173	1.488582286	0.073356888
ENSG00000100038	TOP3B	858.1672891	-0.651066961	0.057703337
ENSG00000100055	CYTH4	1987.079971	-1.043694989	0.000246484
ENSG00000100056	DGCR14	644.5992684	-1.473466519	1.19E-07
ENSG00000100058	CRYBB2P1	283.4140265	0.575376144	0.090792926
ENSG00000100060	MFNG	1996.781372	1.921583562	1.00E-08
ENSG00000100065	CARD10	0.846144377	1.387149353	0.475240915
ENSG00000100068	LRP5L	199.968446	-2.961792931	1.31E-06
ENSG00000100075	SLC25A1	971.3168181	1.612624223	5.08E-06
ENSG00000100077	ADRBK2	1788.975803	-0.552065819	0.154847267
ENSG00000100078	PLA2G3	0.070734335	-1.193116354	NA
ENSG00000100079	LGALS2	0.770506754	-3.097443154	0.087949417
ENSG00000100083	GGA1	2169.776964	-1.660250042	1.40E-05
ENSG00000100084	HIRA	421.3815657	-0.597946978	0.129062889
ENSG00000100092	SH3BP1	853.9661962	0.016597921	0.977035674
ENSG00000100095	SEZ6L	0.34618003	-0.624807262	NA
ENSG00000100097	LGALS1	5400.172498	2.606346966	4.16E-14
ENSG00000100099	HPS4	1365.694293	-1.644046979	7.85E-12
ENSG00000100100	PIK3IP1	2302.795061	-6.1595561	1.61E-82
ENSG00000100101	NOL12	377.0938131	0.727955415	0.01905913
ENSG00000100104	SRRD	434.8288686	-0.346527491	0.292147286
ENSG00000100105	PATZ1	983.2811171	-2.332463754	4.22E-12
ENSG00000100106	TRIOBP	105.4358955	-0.733556271	0.115777894
ENSG00000100109	TFIP11	1223.165223	-0.560817171	0.205520864
ENSG00000100116	GCAT	65.9644056	6.836976386	2.04E-18
ENSG00000100121	GGTLC2	40.54519619	1.767943696	9.47E-05
ENSG00000100122	CRYBB1	44.55511589	2.352653424	0.000865086
ENSG00000100124	ANKRD54	391.0466351	1.547418248	0.000186199
ENSG00000100129	EIF3L	10840.43738	-1.052978948	0.000370148
ENSG00000100138	NHP2L1	3866.305863	0.004904987	0.993481377
ENSG00000100139	MICALL1	820.6890632	-1.773552775	8.72E-06
ENSG00000100142	POLR2F	626.9163699	1.77740632	3.33E-06
ENSG00000100146	SOX10	1.098437877	-0.751088965	0.67468933
ENSG00000100147	CCDC134	271.9622884	1.024833391	0.001021707
ENSG00000100150	DEPDC5	1196.687569	-2.341614367	1.28E-16
ENSG00000100151	PICK1	271.6661427	-0.722727299	0.050333401
ENSG00000100154	TTC28	44.99958464	-2.81965562	0.002795735
ENSG00000100156	SLC16A8	2.132827898	-2.016437705	0.102044636
ENSG00000100162	CENPM	523.1766741	5.9206621	8.56E-41
ENSG00000100167	3-Sep	141.0276155	5.688511098	5.16E-23
ENSG00000100170	SLC5A1	1.721959628	-2.879289867	0.0881468
ENSG00000100181	TPTEP1	8.047544985	-3.234089341	0.000113072
ENSG00000100196	KDELR3	67.17386278	0.702731972	0.298426022
ENSG00000100197	CYP2D6	66.19072698	-1.940873712	0.000185964
ENSG00000100201	DDX17	22232.18483	-0.53563961	0.354690479
ENSG00000100206	DMC1	86.08156103	7.795959677	7.52E-22
ENSG00000100207	TCF20	1373.632135	-0.755740649	0.086637097
ENSG00000100209	HSCB	470.5110453	1.291816412	0.033955763
ENSG00000100211	CBY1	74.37924483	3.218950181	8.79E-14
ENSG00000100216	TOMM22	2515.861587	0.938155461	0.025350664
ENSG00000100218	RTDR1	2.289363959	2.061056009	0.160504191
ENSG00000100219	XBP1	63760.52703	2.351506927	2.85E-09
ENSG00000100220	RTCB	1945.601746	0.565103854	0.211913956
ENSG00000100221	JOSD1	3722.763715	-1.810133311	1.76E-09
ENSG00000100225	FBXO7	4178.481521	-1.796832927	4.08E-10
ENSG00000100226	GTPBP1	5456.271528	-2.276524535	3.00E-23
ENSG00000100227	POLDIP3	2265.769949	-0.675946454	0.066006515
ENSG00000100228	RAB36	46.29712979	0.349964685	0.56503368
ENSG00000100234	TIMP3	0.132319377	-0.307243196	NA
ENSG00000100239	PPP6R2	1736.679788	0.290827411	0.271188345
ENSG00000100241	SBF1	5389.44386	-0.244987381	0.547038117
ENSG00000100242	SUN2	2752.28285	0.004300771	0.998532312
ENSG00000100243	CYB5R3	1942.097739	0.206489499	0.668434643
ENSG00000100246	DNAL4	65.01081893	1.757061924	7.79E-05
